ind,origin,destination,flow
9453,雲林縣斗六市,彰化縣永靖鄉,5.0
9454,台中市南屯區,彰化縣田尾鄉,8.0
9455,嘉義縣新港鄉,嘉義縣新港鄉,28598.0
9456,雲林縣林內鄉,彰化縣永靖鄉,7.0
9457,屏東縣枋寮鄉,屏東縣萬丹鄉,13.0
9458,新竹縣關西鎮,新竹縣橫山鄉,40.0
9459,台中縣大安鄉,苗栗縣銅鑼鄉,3.0
9460,台北縣五股鄉,台北縣新莊市,1779.0
9461,台南縣東山鄉,台南縣楠西鄉,4.0
9462,高雄縣路竹鄉,高雄縣橋頭鄉,335.0
9463,台北縣鶯歌鎮,桃園縣復興鄉,9.0
9464,桃園縣蘆竹鄉,台北縣三峽鎮,54.0
9465,台北市文山區,台北縣石碇鄉,138.0
9466,台東縣大武鄉,屏東縣獅子鄉,2.0
9467,台南縣歸仁鄉,高雄縣梓官鄉,3.0
9468,高雄縣梓官鄉,高雄縣鳥松鄉,76.0
9469,高雄縣大社鄉,高雄縣美濃鎮,7.0
9470,台北縣林口鄉,台北市大同區,274.0
9471,台中縣大安鄉,苗栗縣三義鄉,7.0
9472,高雄市鼓山區,高雄縣仁武鄉,723.0
9473,台北縣板橋市,台北縣泰山鄉,1239.0
9474,苗栗縣卓蘭鎮,苗栗縣西湖鄉,2.0
9475,彰化縣田尾鄉,彰化縣埤頭鄉,123.0
9476,苗栗縣大湖鄉,苗栗縣造橋鄉,8.0
9477,台中縣烏日鄉,彰化縣二林鎮,7.0
9478,台中市南區,彰化縣社頭鄉,3.0
9479,台中縣外埔鄉,台中縣大里市,35.0
9480,彰化縣福興鄉,南投縣南投市,19.0
9481,高雄縣燕巢鄉,屏東縣屏東市,48.0
9482,台南市北區,高雄縣彌陀鄉,7.0
9483,屏東縣萬丹鄉,高雄市新興區,139.0
9484,宜蘭縣壯圍鄉,宜蘭縣羅東鎮,470.0
9485,台南縣官田鄉,台南縣新市鄉,220.0
9486,台北縣瑞芳鎮,基隆市暖暖區,532.0
9487,高雄縣大社鄉,高雄縣湖內鄉,45.0
9488,台中市中區,台中市中區,15087.0
9489,嘉義縣水上鄉,嘉義縣民雄鄉,670.0
9490,雲林縣崙背鄉,彰化縣埔鹽鄉,1.0
9491,台北縣石碇鄉,台北縣中和市,62.0
9492,屏東縣麟洛鄉,高雄市苓雅區,49.0
9493,新竹縣尖石鄉,新竹縣關西鎮,38.0
9494,台南市安南區,台南縣麻豆鎮,514.0
9495,台中縣新社鄉,台中市中區,246.0
9496,台北縣土城市,桃園縣八德市,144.0
9497,台北市松山區,台北市士林區,1787.0
9498,基隆市七堵區,台北縣汐止市,3733.0
9499,台南縣善化鎮,台南縣柳營鄉,245.0
9500,屏東縣潮州鎮,高雄縣林園鄉,144.0
9501,台北縣三峽鎮,桃園縣龜山鄉,468.0
9502,屏東縣萬巒鄉,屏東縣竹田鄉,37.0
9503,台中縣外埔鄉,台中市西屯區,200.0
9504,台中縣大安鄉,台中縣沙鹿鎮,103.0
9505,台南縣龍崎鄉,台南市東區,67.0
9506,台中縣龍井鄉,彰化縣埔鹽鄉,4.0
9507,南投縣名間鄉,南投縣中寮鄉,27.0
9508,台南縣將軍鄉,台南市安南區,255.0
9509,嘉義縣東石鄉,嘉義縣布袋鎮,73.0
9510,台中縣大雅鄉,台中縣豐原市,1725.0
9511,台中市西屯區,台中縣大安鄉,13.0
9512,高雄市三民區,高雄縣路竹鄉,1122.0
9513,台中縣潭子鄉,台中縣大安鄉,2.0
9514,基隆市安樂區,台北市文山區,232.0
9515,高雄市前金區,屏東縣屏東市,69.0
9516,彰化縣永靖鄉,彰化縣埔心鄉,610.0
9517,高雄縣鳥松鄉,屏東縣鹽埔鄉,22.0
9518,基隆市仁愛區,台北縣新店市,123.0
9519,桃園縣蘆竹鄉,台北縣三重市,265.0
9520,台北縣永和市,台北縣樹林市,440.0
9521,彰化縣社頭鄉,彰化縣彰化市,636.0
9522,嘉義市東區,嘉義縣太保市,707.0
9523,彰化縣彰化市,台中市南屯區,1080.0
9524,基隆市安樂區,基隆市中正區,2073.0
9525,高雄市楠梓區,台南市南區,59.0
9526,南投縣國姓鄉,南投縣中寮鄉,1.0
9527,台南縣山上鄉,台南縣關廟鄉,10.0
9528,桃園縣楊梅鎮,新竹市北區,204.0
9529,雲林縣西螺鎮,南投縣名間鄉,3.0
9530,彰化縣員林鎮,彰化縣北斗鎮,402.0
9531,高雄市前鎮區,高雄縣仁武鄉,820.0
9532,嘉義縣民雄鄉,雲林縣斗南鎮,99.0
9533,台北市士林區,台北縣鶯歌鎮,48.0
9534,苗栗縣西湖鄉,苗栗縣三義鄉,62.0
9535,台北縣林口鄉,台北縣土城市,66.0
9536,台南縣下營鄉,台南縣白河鎮,20.0
9537,高雄縣六龜鄉,屏東縣高樹鄉,12.0
9538,台南縣左鎮鄉,台南縣柳營鄉,8.0
9539,苗栗縣西湖鄉,苗栗縣苑裡鎮,18.0
9540,屏東縣春日鄉,屏東縣枋寮鄉,483.0
9541,嘉義縣竹崎鄉,嘉義縣新港鄉,78.0
9542,台北縣貢寮鄉,台北縣坪林鄉,3.0
9543,新竹縣橫山鄉,苗栗縣頭份鎮,28.0
9544,高雄縣彌陀鄉,高雄縣阿蓮鄉,18.0
9545,屏東縣崁頂鄉,高雄縣鳥松鄉,21.0
9546,台北縣三峽鎮,台北市大安區,468.0
9547,桃園縣桃園市,台北縣三重市,519.0
9548,高雄縣大社鄉,台南縣歸仁鄉,10.0
9549,雲林縣東勢鄉,雲林縣台西鄉,35.0
9550,基隆市七堵區,宜蘭縣頭城鎮,15.0
9551,彰化縣埤頭鄉,雲林縣元長鄉,2.0
9552,台中縣霧峰鄉,台中市北區,581.0
9553,苗栗縣三義鄉,苗栗縣苗栗市,725.0
9554,彰化縣大城鄉,雲林縣大埤鄉,2.0
9555,雲林縣古坑鄉,嘉義市東區,112.0
9556,台北縣新店市,基隆市安樂區,32.0
9557,台中縣后里鄉,苗栗縣銅鑼鄉,26.0
9558,雲林縣二崙鄉,嘉義縣溪口鄉,1.0
9559,台北縣瑞芳鎮,基隆市信義區,658.0
9560,南投縣集集鎮,南投縣集集鎮,9382.0
9561,嘉義市東區,雲林縣土庫鎮,27.0
9562,嘉義縣民雄鄉,台南縣後壁鄉,23.0
9563,新竹縣峨眉鄉,新竹縣新埔鎮,18.0
9564,台中市西屯區,台中縣大肚鄉,379.0
9565,台南市西區,台南市北區,1355.0
9566,台中市東區,彰化縣和美鎮,25.0
9567,桃園縣桃園市,台北市北投區,298.0
9568,彰化縣彰化市,彰化縣伸港鄉,383.0
9569,苗栗縣苑裡鎮,台中市北區,70.0
9570,高雄縣永安鄉,台南縣關廟鄉,1.0
9571,台中縣外埔鄉,台中縣大肚鄉,11.0
9572,彰化縣田中鎮,雲林縣西螺鎮,30.0
9573,高雄縣田寮鄉,台南縣歸仁鄉,23.0
9574,彰化縣鹿港鎮,台中縣大肚鄉,23.0
9575,高雄市前鎮區,高雄縣大樹鄉,284.0
9576,高雄市左營區,高雄縣大樹鄉,316.0
9577,桃園縣大園鄉,台北縣三重市,143.0
9578,屏東縣獅子鄉,屏東縣牡丹鄉,4.0
9579,雲林縣古坑鄉,南投縣竹山鎮,52.0
9580,台南縣學甲鎮,台南縣將軍鄉,142.0
9581,基隆市暖暖區,台北市文山區,114.0
9582,雲林縣大埤鄉,雲林縣台西鄉,2.0
9583,台東縣卑南鄉,台東縣延平鄉,44.0
9584,台北縣永和市,台北縣汐止市,787.0
9585,台中市中區,彰化縣溪湖鎮,1.0
9586,彰化縣二林鎮,雲林縣二崙鄉,6.0
9587,台南市西區,高雄縣永安鄉,6.0
9588,桃園縣桃園市,桃園縣新屋鄉,171.0
9589,台南市東區,高雄縣燕巢鄉,89.0
9590,台北縣八里鄉,台北市北投區,1297.0
9591,雲林縣大埤鄉,彰化縣二水鄉,1.0
9592,桃園縣中壢市,桃園縣龜山鄉,1172.0
9593,台北市中正區,台北縣坪林鄉,4.0
9594,台東縣蘭嶼鄉,台東縣蘭嶼鄉,2174.0
9595,南投縣水里鄉,南投縣名間鄉,29.0
9596,南投縣鹿谷鄉,南投縣名間鄉,19.0
9597,高雄市三民區,高雄市小港區,2884.0
9598,台中縣東勢鎮,苗栗縣三義鄉,22.0
9599,屏東縣新園鄉,屏東縣潮州鎮,244.0
9600,台中縣霧峰鄉,台中市中區,813.0
9601,台中市東區,台中市西屯區,916.0
9602,台中市西屯區,台中縣大甲鎮,215.0
9603,苗栗縣三灣鄉,新竹市香山區,37.0
9604,嘉義縣中埔鄉,嘉義縣番路鄉,142.0
9605,台南縣玉井鄉,台南縣關廟鄉,18.0
9606,台北市北投區,基隆市七堵區,48.0
9607,台中市北屯區,台中市東區,753.0
9608,花蓮縣壽豐鄉,花蓮縣壽豐鄉,18405.0
9609,彰化縣溪州鄉,南投縣名間鄉,7.0
9610,彰化縣埔鹽鄉,南投縣名間鄉,2.0
9611,高雄市楠梓區,屏東縣麟洛鄉,88.0
9612,台南市安平區,台南市北區,639.0
9613,新竹縣新埔鎮,新竹縣芎林鄉,166.0
9614,苗栗縣西湖鄉,苗栗縣苗栗市,574.0
9615,雲林縣土庫鎮,嘉義縣新港鄉,23.0
9616,彰化縣彰化市,台中縣太平市,330.0
9617,台中縣大雅鄉,彰化縣秀水鄉,3.0
9618,新竹縣新豐鄉,新竹縣芎林鄉,143.0
9619,嘉義市東區,雲林縣大埤鄉,28.0
9620,彰化縣田中鎮,雲林縣莿桐鄉,9.0
9621,苗栗縣卓蘭鎮,台中縣東勢鎮,185.0
9622,彰化縣伸港鄉,台中縣霧峰鄉,23.0
9623,高雄市左營區,台南縣仁德鄉,193.0
9624,苗栗縣銅鑼鄉,苗栗縣獅潭鄉,3.0
9625,嘉義縣大林鎮,嘉義縣鹿草鄉,7.0
9626,南投縣草屯鎮,彰化縣大村鄉,36.0
9627,台南縣柳營鄉,台南縣東山鄉,66.0
9628,雲林縣北港鎮,嘉義縣新港鄉,286.0
9629,雲林縣莿桐鄉,雲林縣西螺鎮,539.0
9630,南投縣草屯鎮,彰化縣花壇鄉,45.0
9631,台北縣金山鄉,台北市南港區,41.0
9632,屏東縣瑪家鄉,台東縣金峰鄉,1.0
9633,台中縣沙鹿鎮,台中市北區,441.0
9634,彰化縣大村鄉,彰化縣埤頭鄉,23.0
9635,台北縣三峽鎮,台北縣新莊市,524.0
9636,台東縣達仁鄉,台東縣金峰鄉,3.0
9637,台南縣柳營鄉,台南縣白河鎮,48.0
9638,嘉義縣水上鄉,嘉義縣梅山鄉,19.0
9639,台南縣官田鄉,台南縣白河鎮,23.0
9640,台中市南區,台中縣清水鎮,82.0
9641,苗栗縣苑裡鎮,苗栗縣公館鄉,8.0
9642,高雄市小港區,高雄縣仁武鄉,279.0
9643,嘉義縣東石鄉,嘉義市西區,211.0
9644,新竹縣橫山鄉,桃園縣楊梅鎮,66.0
9645,台南縣關廟鄉,台南縣左鎮鄉,11.0
9646,台中縣外埔鄉,台中縣外埔鄉,22882.0
9647,苗栗縣造橋鄉,新竹縣芎林鄉,14.0
9648,雲林縣虎尾鎮,雲林縣北港鎮,107.0
9649,屏東縣竹田鄉,屏東縣春日鄉,2.0
9650,台南縣學甲鎮,嘉義縣朴子市,10.0
9651,台北縣坪林鄉,台北縣雙溪鄉,2.0
9652,台北市內湖區,台北縣平溪鄉,4.0
9653,台南縣關廟鄉,高雄縣橋頭鄉,37.0
9654,台南縣楠西鄉,台南縣新營市,51.0
9655,嘉義縣朴子市,雲林縣口湖鄉,5.0
9656,雲林縣崙背鄉,彰化縣二水鄉,3.0
9657,嘉義市西區,嘉義縣水上鄉,1118.0
9658,屏東縣崁頂鄉,屏東縣麟洛鄉,37.0
9659,台南縣六甲鄉,台南縣白河鎮,46.0
9660,新竹市香山區,新竹縣新豐鄉,543.0
9661,嘉義縣溪口鄉,雲林縣麥寮鄉,21.0
9662,高雄縣阿蓮鄉,高雄縣梓官鄉,16.0
9663,花蓮縣光復鄉,花蓮縣瑞穗鄉,33.0
9664,屏東縣竹田鄉,高雄縣燕巢鄉,14.0
9665,台北市大安區,台北縣三芝鄉,28.0
9666,台中市南區,台中縣沙鹿鎮,274.0
9667,台南縣新營市,台南縣鹽水鎮,1329.0
9668,台北縣八里鄉,台北市信義區,144.0
9669,台南市西區,高雄縣路竹鄉,77.0
9670,彰化縣福興鄉,台中縣梧棲鎮,13.0
9671,台南縣白河鎮,嘉義縣梅山鄉,17.0
9672,高雄縣旗山鎮,高雄縣彌陀鄉,10.0
9673,新竹縣關西鎮,桃園縣楊梅鎮,339.0
9674,屏東縣新園鄉,高雄市苓雅區,206.0
9675,台北縣萬里鄉,台北縣石門鄉,31.0
9676,桃園縣龜山鄉,台北縣樹林市,1453.0
9677,雲林縣土庫鎮,雲林縣崙背鄉,114.0
9678,彰化縣福興鄉,彰化縣溪湖鎮,97.0
9679,高雄市鼓山區,高雄縣大寮鄉,464.0
9680,雲林縣口湖鄉,雲林縣褒忠鄉,2.0
9681,高雄縣岡山鎮,高雄縣鳳山市,703.0
9682,屏東縣春日鄉,屏東縣萬巒鄉,1.0
9683,高雄市前鎮區,高雄縣永安鄉,46.0
9684,台北縣樹林市,台北市北投區,288.0
9685,新竹縣北埔鄉,新竹縣新埔鎮,37.0
9686,台北縣中和市,台北縣板橋市,10970.0
9687,彰化縣和美鎮,彰化縣彰化市,6366.0
9688,台北縣平溪鄉,台北縣汐止市,62.0
9689,高雄縣鳳山市,屏東縣萬巒鄉,20.0
9690,高雄縣林園鄉,屏東縣九如鄉,3.0
9691,彰化縣北斗鎮,雲林縣虎尾鎮,77.0
9692,桃園縣桃園市,台北縣土城市,333.0
9693,高雄縣岡山鎮,高雄市苓雅區,472.0
9694,宜蘭縣冬山鄉,宜蘭縣南澳鄉,93.0
9695,台中縣梧棲鎮,台中縣烏日鄉,189.0
9696,嘉義縣朴子市,嘉義縣大林鎮,23.0
9697,台北市士林區,台北縣樹林市,312.0
9698,彰化縣溪湖鎮,彰化縣埤頭鄉,157.0
9699,雲林縣崙背鄉,彰化縣田尾鄉,1.0
9700,屏東縣內埔鄉,屏東縣瑪家鄉,54.0
9701,屏東縣瑪家鄉,屏東縣泰武鄉,12.0
9702,台中縣大安鄉,台中市北區,56.0
9703,屏東縣新埤鄉,屏東縣內埔鄉,65.0
9704,嘉義縣鹿草鄉,雲林縣四湖鄉,2.0
9705,高雄縣阿蓮鄉,高雄縣杉林鄉,4.0
9706,苗栗縣卓蘭鎮,台中市北區,76.0
9707,台中市西屯區,彰化縣線西鄉,12.0
9708,桃園縣八德市,台北縣林口鄉,756.0
9709,台中縣石岡鄉,台中市中區,86.0
9710,彰化縣芳苑鄉,雲林縣虎尾鎮,48.0
9711,屏東縣枋山鄉,屏東縣牡丹鄉,3.0
9712,彰化縣二林鎮,雲林縣斗南鎮,14.0
9713,台東縣海端鄉,台東縣海端鄉,2782.0
9714,台中縣豐原市,台中市西區,759.0
9715,台中市西區,彰化縣伸港鄉,21.0
9716,台南縣六甲鄉,台南縣麻豆鎮,325.0
9717,桃園縣大溪鎮,新竹縣關西鎮,37.0
9718,彰化縣田中鎮,南投縣竹山鎮,36.0
9719,台北縣烏來鄉,台北市中山區,6.0
9720,台中市南屯區,台中縣東勢鎮,46.0
9721,高雄市鼓山區,高雄縣林園鄉,139.0
9722,嘉義縣朴子市,台南縣新營市,187.0
9723,基隆市中正區,台北縣雙溪鄉,5.0
9724,桃園縣八德市,台北市信義區,139.0
9725,嘉義市西區,雲林縣水林鄉,25.0
9726,高雄縣湖內鄉,台南市北區,164.0
9727,屏東縣新園鄉,屏東縣屏東市,1135.0
9728,台中縣沙鹿鎮,台中縣太平市,176.0
9729,台北市南港區,基隆市中正區,219.0
9730,彰化縣田尾鄉,彰化縣線西鄉,2.0
9731,屏東縣鹽埔鄉,高雄縣大社鄉,12.0
9732,台北縣汐止市,台北市松山區,10795.0
9733,南投縣水里鄉,南投縣中寮鄉,3.0
9734,台北市中正區,台北縣深坑鄉,166.0
9735,高雄縣岡山鎮,高雄縣橋頭鄉,924.0
9736,台北縣金山鄉,台北市松山區,189.0
9737,台北縣三芝鄉,台北市信義區,72.0
9738,苗栗縣三灣鄉,新竹縣寶山鄉,15.0
9739,桃園縣大溪鎮,台北縣三重市,147.0
9740,彰化縣二林鎮,彰化縣溪湖鎮,539.0
9741,新竹縣關西鎮,新竹縣關西鎮,24554.0
9742,台中縣大安鄉,台中市中區,103.0
9743,屏東縣崁頂鄉,高雄市左營區,30.0
9744,彰化縣永靖鄉,彰化縣埔鹽鄉,13.0
9745,南投縣名間鄉,雲林縣古坑鄉,3.0
9746,台北市文山區,台北縣泰山鄉,191.0
9747,台南縣永康市,高雄縣田寮鄉,15.0
9748,雲林縣西螺鎮,雲林縣大埤鄉,37.0
9749,高雄縣永安鄉,高雄市前鎮區,42.0
9750,高雄市苓雅區,屏東縣竹田鄉,10.0
9751,台東縣池上鄉,台東縣成功鎮,4.0
9752,嘉義縣朴子市,台南縣學甲鎮,9.0
9753,彰化縣和美鎮,台中市南區,203.0
9754,高雄市楠梓區,高雄縣阿蓮鄉,47.0
9755,台南縣新市鄉,台南縣善化鎮,490.0
9756,苗栗縣通霄鎮,苗栗縣苗栗市,453.0
9757,桃園縣八德市,台北縣板橋市,474.0
9758,苗栗縣三義鄉,台中縣后里鄉,251.0
9759,台北縣五股鄉,台北縣永和市,105.0
9760,新竹縣竹北市,桃園縣觀音鄉,64.0
9761,彰化縣埔鹽鄉,彰化縣花壇鄉,88.0
9762,彰化縣竹塘鄉,雲林縣西螺鎮,52.0
9763,台南縣新市鄉,台南縣六甲鄉,23.0
9764,台北市士林區,台北縣三芝鄉,120.0
9765,台北縣深坑鄉,台北縣板橋市,117.0
9766,苗栗縣苑裡鎮,台中縣新社鄉,3.0
9767,花蓮縣瑞穗鄉,花蓮縣豐濱鄉,3.0
9768,台中市南區,彰化縣田尾鄉,5.0
9769,高雄縣湖內鄉,台南縣永康市,358.0
9770,屏東縣屏東市,高雄縣田寮鄉,5.0
9771,高雄縣鳥松鄉,高雄縣大社鄉,141.0
9772,基隆市中山區,台北縣金山鄉,69.0
9773,台中市中區,台中縣石岡鄉,1.0
9774,台南縣鹽水鎮,嘉義縣義竹鄉,154.0
9775,高雄縣仁武鄉,屏東縣屏東市,94.0
9776,新竹縣橫山鄉,新竹縣峨眉鄉,6.0
9777,台南縣南化鄉,台南縣山上鄉,19.0
9778,台中縣潭子鄉,台中縣潭子鄉,73092.0
9779,台北縣八里鄉,台北縣中和市,56.0
9780,苗栗縣後龍鎮,台中縣大甲鎮,41.0
9781,台北縣淡水鎮,基隆市中山區,18.0
9782,新竹縣新埔鎮,新竹縣竹北市,2439.0
9783,台南縣官田鄉,台南縣安定鄉,15.0
9784,台南縣新化鎮,台南縣新市鄉,1281.0
9785,雲林縣古坑鄉,雲林縣二崙鄉,3.0
9786,台北縣鶯歌鎮,台北縣蘆洲市,32.0
9787,彰化縣福興鄉,彰化縣大村鄉,36.0
9788,台北縣坪林鄉,台北縣中和市,81.0
9789,台中市南屯區,彰化縣和美鎮,50.0
9790,桃園縣龜山鄉,桃園縣觀音鄉,120.0
9791,嘉義縣大林鎮,雲林縣林內鄉,13.0
9792,苗栗縣三灣鄉,苗栗縣西湖鄉,2.0
9793,台北縣淡水鎮,桃園縣大園鄉,175.0
9794,台南縣仁德鄉,高雄市楠梓區,81.0
9795,屏東縣新埤鄉,屏東縣東港鎮,71.0
9796,高雄縣阿蓮鄉,高雄縣旗山鎮,109.0
9797,彰化縣員林鎮,彰化縣二水鄉,56.0
9798,台中縣清水鎮,台中市西區,383.0
9799,台北縣瑞芳鎮,基隆市安樂區,230.0
9800,台中縣豐原市,彰化縣和美鎮,25.0
9801,高雄市楠梓區,高雄縣岡山鎮,1478.0
9802,台南縣西港鄉,台南縣大內鄉,7.0
9803,台中縣龍井鄉,台中縣烏日鄉,493.0
9804,彰化縣北斗鎮,彰化縣田尾鄉,296.0
9805,屏東縣新園鄉,高雄市鹽埕區,28.0
9806,台南市西區,高雄縣彌陀鄉,5.0
9807,雲林縣崙背鄉,雲林縣崙背鄉,22575.0
9808,高雄市苓雅區,高雄市苓雅區,152823.0
9809,台南縣安定鄉,台南縣大內鄉,20.0
9810,屏東縣新埤鄉,屏東縣新園鄉,4.0
9811,台南市安平區,台南縣仁德鄉,400.0
9812,台北市松山區,桃園縣龜山鄉,376.0
9813,新竹市香山區,新竹縣寶山鄉,43.0
9814,台北縣烏來鄉,台北縣板橋市,27.0
9815,苗栗縣獅潭鄉,苗栗縣南庄鄉,4.0
9816,台南縣東山鄉,嘉義縣竹崎鄉,3.0
9817,台南市北區,台南縣佳里鎮,151.0
9818,台南市安南區,台南縣學甲鎮,53.0
9819,高雄縣橋頭鄉,屏東縣長治鄉,4.0
9820,雲林縣北港鎮,彰化縣大城鄉,2.0
9821,台南縣東山鄉,嘉義縣民雄鄉,44.0
9822,台南縣善化鎮,台南縣新市鄉,1860.0
9823,雲林縣虎尾鎮,嘉義縣民雄鄉,243.0
9824,台北縣三芝鄉,台北市北投區,425.0
9825,嘉義縣太保市,雲林縣虎尾鎮,11.0
9826,基隆市七堵區,台北縣深坑鄉,55.0
9827,高雄縣阿蓮鄉,高雄縣鳳山市,222.0
9828,台南縣新營市,台南縣白河鎮,240.0
9829,雲林縣水林鄉,雲林縣水林鄉,22660.0
9830,台南縣關廟鄉,台南市安平區,90.0
9831,台北縣蘆洲市,台北縣汐止市,275.0
9832,新竹縣芎林鄉,新竹縣關西鎮,80.0
9833,屏東縣長治鄉,高雄市小港區,145.0
9834,台南縣歸仁鄉,高雄縣美濃鎮,3.0
9835,嘉義縣東石鄉,嘉義縣水上鄉,98.0
9836,台東縣延平鄉,台東縣卑南鄉,11.0
9837,高雄縣林園鄉,高雄市左營區,563.0
9838,屏東縣潮州鎮,屏東縣高樹鄉,3.0
9839,彰化縣北斗鎮,彰化縣大村鄉,57.0
9840,新竹市北區,苗栗縣南庄鄉,2.0
9841,苗栗縣公館鄉,苗栗縣獅潭鄉,42.0
9842,台中縣霧峰鄉,南投縣草屯鎮,889.0
9843,南投縣仁愛鄉,南投縣仁愛鄉,11396.0
9844,雲林縣虎尾鎮,嘉義市東區,229.0
9845,宜蘭縣三星鄉,台北縣坪林鄉,1.0
9846,高雄市鹽埕區,高雄縣大寮鄉,164.0
9847,苗栗縣通霄鎮,苗栗縣苑裡鎮,878.0
9848,新竹縣北埔鄉,新竹縣新豐鄉,56.0
9849,高雄市旗津區,高雄市旗津區,24489.0
9850,嘉義縣鹿草鄉,嘉義縣新港鄉,74.0
9851,台南縣佳里鎮,台南縣鹽水鎮,145.0
9852,台北縣三芝鄉,台北市中正區,116.0
9853,台南縣學甲鎮,台南縣善化鎮,45.0
9854,雲林縣四湖鄉,雲林縣四湖鄉,21573.0
9855,台北縣石門鄉,台北縣泰山鄉,17.0
9856,屏東縣竹田鄉,屏東縣竹田鄉,17505.0
9857,基隆市安樂區,台北縣淡水鎮,223.0
9858,宜蘭縣三星鄉,宜蘭縣羅東鎮,1768.0
9859,南投縣名間鄉,彰化縣花壇鄉,18.0
9860,嘉義縣鹿草鄉,台南縣麻豆鎮,7.0
9861,台中市南區,台中縣外埔鄉,10.0
9862,彰化縣埔心鄉,台中縣太平市,57.0
9863,高雄市前鎮區,屏東縣長治鄉,15.0
9864,屏東縣九如鄉,高雄縣燕巢鄉,36.0
9865,高雄縣永安鄉,高雄縣梓官鄉,69.0
9866,嘉義縣太保市,台南縣東山鄉,1.0
9867,台中縣外埔鄉,台中縣清水鎮,125.0
9868,高雄縣美濃鎮,高雄縣阿蓮鄉,11.0
9869,嘉義縣梅山鄉,嘉義縣新港鄉,34.0
9870,高雄市苓雅區,高雄市小港區,2821.0
9871,台南縣楠西鄉,台南縣山上鄉,22.0
9872,桃園縣平鎮市,新竹縣竹東鎮,160.0
9873,台南縣仁德鄉,高雄縣岡山鎮,121.0
9874,南投縣鹿谷鄉,南投縣草屯鎮,88.0
9875,高雄縣路竹鄉,台南縣龍崎鄉,4.0
9876,屏東縣佳冬鄉,高雄縣鳳山市,131.0
9877,台南縣學甲鎮,台南縣新化鎮,23.0
9878,彰化縣社頭鄉,南投縣草屯鎮,61.0
9879,新竹縣北埔鄉,苗栗縣公館鄉,1.0
9880,台南縣下營鄉,台南縣玉井鄉,11.0
9881,台北縣深坑鄉,基隆市七堵區,4.0
9882,屏東縣南州鄉,高雄市三民區,130.0
9883,高雄市苓雅區,高雄市鹽埕區,991.0
9884,台北市萬華區,台北縣萬里鄉,8.0
9885,新竹縣橫山鄉,苗栗縣竹南鎮,13.0
9886,高雄市楠梓區,高雄縣旗山鎮,350.0
9887,彰化縣和美鎮,台中市南屯區,293.0
9888,台南縣下營鄉,台南縣新市鄉,224.0
9889,花蓮縣花蓮市,花蓮縣花蓮市,89291.0
9890,高雄縣橋頭鄉,高雄市楠梓區,3213.0
9891,台南縣官田鄉,台南縣官田鄉,22984.0
9892,台北市中正區,台北縣石門鄉,6.0
9893,彰化縣鹿港鎮,彰化縣二林鎮,85.0
9894,高雄市小港區,高雄縣梓官鄉,12.0
9895,台中縣沙鹿鎮,台中縣大肚鄉,173.0
9896,彰化縣福興鄉,台中市西區,87.0
9897,彰化縣鹿港鎮,台中市中區,261.0
9898,新竹縣竹東鎮,新竹市東區,11933.0
9899,彰化縣二水鄉,南投縣集集鎮,5.0
9900,彰化縣田尾鄉,彰化縣社頭鄉,230.0
9901,彰化縣員林鎮,台中市西區,305.0
9902,高雄縣仁武鄉,高雄市旗津區,37.0
9903,基隆市暖暖區,基隆市暖暖區,25555.0
9904,桃園縣桃園市,台北市中山區,1848.0
9905,屏東縣內埔鄉,屏東縣新園鄉,29.0
9906,嘉義縣鹿草鄉,嘉義縣東石鄉,22.0
9907,嘉義縣水上鄉,嘉義縣朴子市,221.0
9908,屏東縣高樹鄉,高雄縣美濃鎮,98.0
9909,台中縣石岡鄉,台中縣大安鄉,1.0
9910,高雄縣美濃鎮,台南縣歸仁鄉,18.0
9911,屏東縣萬丹鄉,屏東縣泰武鄉,1.0
9912,台南縣麻豆鎮,台南縣歸仁鄉,40.0
9913,台南縣善化鎮,台南縣新化鎮,182.0
9914,台中縣潭子鄉,台中縣石岡鄉,43.0
9915,雲林縣口湖鄉,雲林縣口湖鄉,23696.0
9916,高雄市新興區,屏東縣內埔鄉,70.0
9917,高雄市楠梓區,高雄市鼓山區,866.0
9918,新竹縣關西鎮,桃園縣平鎮市,316.0
9919,屏東縣萬丹鄉,屏東縣崁頂鄉,24.0
9920,彰化縣竹塘鄉,彰化縣芳苑鄉,102.0
9921,台南縣玉井鄉,台南縣新市鄉,155.0
9922,台北市大同區,台北縣新店市,318.0
9923,苗栗縣公館鄉,台中縣后里鄉,13.0
9924,台北縣金山鄉,台北縣泰山鄉,16.0
9925,屏東縣鹽埔鄉,高雄縣鳥松鄉,20.0
9926,桃園縣大園鄉,台北縣八里鄉,16.0
9927,基隆市信義區,台北縣永和市,54.0
9928,台中縣太平市,台中縣東勢鎮,111.0
9929,屏東縣潮州鎮,高雄市小港區,266.0
9930,彰化縣田中鎮,雲林縣林內鄉,118.0
9931,雲林縣古坑鄉,嘉義縣梅山鄉,57.0
9932,高雄縣林園鄉,高雄市三民區,721.0
9933,台北市北投區,台北縣蘆洲市,678.0
9934,高雄市小港區,高雄市鹽埕區,207.0
9935,台中縣霧峰鄉,彰化縣北斗鎮,1.0
9936,雲林縣土庫鎮,雲林縣口湖鄉,12.0
9937,桃園縣蘆竹鄉,台北市中山區,743.0
9938,南投縣國姓鄉,台中縣潭子鄉,51.0
9939,嘉義縣朴子市,嘉義縣水上鄉,134.0
